term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
HP:0002202,4,4,Pleural effusion,12347,8156,1,0.6605970190318011,3.2386041616063474e-4,4.901960784313725e-4,>,0.5688038047197655
HP:0002239,20,42,Gastrointestinal hemorrhage,12309,8140,1,1.3887181334360583,0.003400534369686665,0.0024509803921568627,>,2.4482425227877616
HP:0002240,0,2,Hepatomegaly,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0002242,86,23,Abnormal intestine morphology,12328,8074,9.997722659244369e-14,0.1751704176721127,0.00186219739292365,0.01053921568627451,<,64.22343751841467
HP:0002248,5,9,Hematemesis,12342,8155,1,1.1893112224323692,7.286859363614282e-4,6.127450980392157e-4,>,1.9286549331065744e-16
HP:0002249,13,25,Melena,12326,8147,1,1.2710557290056002,0.002024127601003967,0.0015931372549019608,>,1.1612586829146305
HP:0002250,33,2,Abnormal large intestine morphology,12349,8127,1.5175650081686975e-8,0.039889846414025563,1.6193020808031737e-4,0.004044117647058824,<,43.49845264240629
HP:0002257,69,10,Chronic rhinitis,12341,8091,2.3536026141693028e-15,0.09503230416258665,8.096510404015869e-4,0.008455882352941176,<,70.73610930771564
HP:0002293,0,2,Alopecia of scalp,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0002308,0,1,Arnold-Chiari malformation,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002310,0,1,Orofacial dyskinesia,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002311,54,126,Incoordination,12225,8106,1,1.547124759440114,0.010201603109059995,0.006617647058823529,>,8.54688067497642
HP:0002315,89,37,Headache,12314,8071,3.214512475216071e-9,0.2725020048236375,0.0029957088494858715,0.010906862745098039,<,46.194581396526104
HP:0002334,0,1,Abnormal cerebellar vermis morphology,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002342,0,2,"Intellectual disability, moderate",12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0002345,0,30,Action tremor,12321,8160,4.4980141153028945e-4,Inf,0.002428953121204761,0,<,25.610958602873126
HP:0002350,0,1,Cerebellar cyst,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002352,36,92,Leukoencephalopathy,12259,8124,1,1.6935148498188743,0.0074487895716946,0.004411764705882353,>,8.746455844887937
HP:0002353,18,15,EEG abnormality,12336,8142,1,0.5500497915967562,0.0012144765606023804,0.0022058823529411764,>,3.8684256495203497
HP:0002354,8,1,Memory impairment,12350,8152,1,0.08252102537258897,8.096510404015869e-5,9.80392156862745e-4,>,9.753632315834071
HP:0002355,1,2,Difficulty walking,12349,8159,1,1.321384598830989,1.6193020808031737e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0002357,2,3,Dysphasia,12348,8158,1,0.9910095588251657,2.4289531212047608e-4,2.4509803921568627e-4,>,-0
HP:0002360,211,359,Sleep disturbance,11992,7949,1,1.1278279599827121,0.02906647235041697,0.0258578431372549,>,2.9924557925029553
HP:0002367,0,1,Visual hallucinations,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002373,187,134,Febrile seizure (within the age range of 3 months to 6 years),12217,7973,2.60717713898353e-8,0.4676610411827085,0.010849323941381264,0.022916666666666665,<,42.55835970128962
HP:0002380,2,1,Fasciculations,12350,8158,1,0.3303010464616906,8.096510404015869e-5,2.4509803921568627e-4,>,0.9850436980878551
HP:0002381,6,9,Aphasia,12342,8154,1,0.9910051872425193,7.286859363614282e-4,7.352941176470588e-4,>,-0
HP:0002408,0,5,Cerebral arteriovenous malformation,12346,8160,1,Inf,4.0482552020079345e-4,0,>,3.1352378675979327
HP:0002411,2,1,Myokymia,12350,8158,1,0.3303010464616906,8.096510404015869e-5,2.4509803921568627e-4,>,0.9850436980878551
HP:0002414,9,25,Spina bifida,12326,8151,1,1.836848277467705,0.002024127601003967,0.0011029411764705882,>,3.70535964662056
HP:0002415,76,92,Leukodystrophy,12259,8084,1,0.7982793856981687,0.0074487895716946,0.009313725490196078,>,3.2440320410797585
HP:0002438,0,2,Cerebellar malformation,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0002445,2,118,Tetraplegia,12233,8158,1.247525577847712e-20,39.343193915451785,0.009553882276738725,2.4509803921568627e-4,<,91.83884402408067
HP:0002457,1,1,Abnormal head movements,12350,8159,1,0.6606794549006171,8.096510404015869e-5,1.2254901960784314e-4,>,-0
HP:0002463,60,87,Language impairment,12264,8100,1,0.957711839085503,0.007043964051493806,0.007352941176470588,>,0.3871264027404567
HP:0002487,114,149,Hyperkinetic movements,12202,8046,1,0.8618573938435248,0.012063800501983645,0.013970588235294118,>,2.3824606667631634
HP:0002493,71,125,Upper motor neuron dysfunction,12226,8089,1,1.16478285699348,0.010120638005019836,0.008700980392156863,>,1.8713250488074984
HP:0002500,36,92,Abnormal cerebral white matter morphology,12259,8124,1,1.6935148498188743,0.0074487895716946,0.004411764705882353,>,8.746455844887937
HP:0002518,36,92,Abnormal periventricular white matter morphology,12259,8124,1,1.6935148498188743,0.0074487895716946,0.004411764705882353,>,8.746455844887937
HP:0002527,11,20,Falls,12331,8149,1,1.2015149927170574,0.0016193020808031738,0.0013480392156862745,>,0.5821209824724218
HP:0002533,2,6,Abnormal posturing,12345,8158,1,1.982436420359482,4.8579062424095217e-4,2.4509803921568627e-4,>,1.2385536422518644
HP:0002575,8,9,Tracheoesophageal fistula,12342,8152,1,0.7430963721330293,7.286859363614282e-4,9.80392156862745e-4,>,0.8238379405971241
HP:0002576,2,0,Intussusception,12351,8158,1,0,0,2.4509803921568627e-4,>,3.202501612419053
HP:0002577,0,1,Abnormal stomach morphology,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002578,1,12,Gastroparesis,12339,8159,1,7.93535649735713,9.715812484819043e-4,1.2254901960784314e-4,>,6.749994985576457
HP:0002579,11,15,Gastrointestinal dysmotility,12336,8149,1,0.9008064682480422,0.0012144765606023804,0.0013480392156862745,>,0.2982448805125627
HP:0002580,0,2,Volvulus,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0002585,4,6,Abnormality of the peritoneum,12345,8156,1,0.9910073735650472,4.8579062424095217e-4,4.901960784313725e-4,>,1.9286549331065744e-16
HP:0002586,2,2,Peritonitis,12349,8158,1,0.6606519807290766,1.6193020808031737e-4,2.4509803921568627e-4,>,0.7416266460817021
HP:0002587,2,11,Projectile vomiting,12340,8158,1,3.635859802087522,8.906161444417456e-4,2.4509803921568627e-4,>,4.172619664181677
HP:0002590,11,15,Paralytic ileus,12336,8149,1,0.9008064682480422,0.0012144765606023804,0.0013480392156862745,>,0.2982448805125627
HP:0002591,2,9,Polyphagia,12342,8158,1,2.97431900456974,7.286859363614282e-4,2.4509803921568627e-4,>,2.6428319274601835
HP:0002595,11,15,Ileus,12336,8149,1,0.9008064682480422,0.0012144765606023804,0.0013480392156862745,>,0.2982448805125627
HP:0002597,377,391,Abnormality of the vasculature,11960,7783,1.2382336926090892e-4,0.6749504640328402,0.03165735567970205,0.046200980392156865,<,27.851831390409636
HP:0002615,4,9,Hypotension,12342,8156,1,1.4868457831787687,7.286859363614282e-4,4.901960784313725e-4,>,0.9378198934887143
HP:0002621,9,0,Atherosclerosis,12351,8151,0.28309752399258264,0,0,0.0011029411764705882,<,14.415297574806047
HP:0002624,1,2,Abnormal venous morphology,12349,8159,1,1.321384598830989,1.6193020808031737e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0002634,9,0,Arteriosclerosis,12351,8151,0.28309752399258264,0,0,0.0011029411764705882,<,14.415297574806047
HP:0002643,0,20,Neonatal respiratory distress,12331,8160,0.09358358451194192,Inf,0.0016193020808031738,0,<,16.338243155298823
HP:0002644,3,3,Abnormality of pelvic girdle bone morphology,12348,8157,1,0.6606245021064993,2.4289531212047608e-4,3.676470588235294e-4,>,0.6501142211055766
HP:0002648,35,59,Abnormality of calvarial morphology,12292,8125,1,1.1142739841020244,0.004776941138369363,0.00428921568627451,>,0.6875218290895699
HP:0002659,0,3,Increased susceptibility to fractures,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0002664,78,120,Neoplasm,12231,8082,1,1.016584457869309,0.009715812484819043,0.009558823529411765,>,0.10392332734449407
HP:0002683,39,72,Abnormality of the calvaria,12279,8121,1,1.2209632963902939,0.005829487490891426,0.004779411764705883,>,1.9132933283407265
HP:0002693,0,1,Abnormality of the skull base,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002715,749,765,Abnormality of the immune system,11586,7411,2.9713726382667807e-12,0.6533504991877311,0.0619383045907214,0.0917892156862745,<,58.33121337931174
HP:0002716,67,19,Lymphadenopathy,12332,8093,1.243876666535081e-9,0.18611837034791656,0.001538336976763015,0.00821078431372549,<,47.84393257430478
HP:0002718,4,34,Recurrent bacterial infections,12317,8156,0.10677078279607874,5.6277992504149195,0.0027528135373653955,4.901960784313725e-4,<,16.109232151591243
HP:0002719,4,37,Recurrent infections,12314,8156,0.04055137459481242,6.125390553888844,0.0029957088494858715,4.901960784313725e-4,<,17.791019537378645
HP:0002721,13,35,Immunodeficiency,12316,8147,1,1.7809038115617697,0.002833778641405554,0.0015931372549019608,>,4.44665309181457
HP:0002733,67,19,Abnormality of the lymph nodes,12332,8093,1.243876666535081e-9,0.18611837034791656,0.001538336976763015,0.00821078431372549,<,47.84393257430478
HP:0002740,4,33,Recurrent E. coli infections,12318,8156,0.16958196904622375,5.461985553031462,0.002671848433325237,4.901960784313725e-4,<,15.305523164238421
HP:0002754,0,4,Osteomyelitis,12347,8160,1,Inf,3.2386041616063474e-4,0,>,3.2220063731973085
HP:0002756,0,3,Pathologic fracture,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0002778,8,9,Abnormal tracheal morphology,12342,8152,1,0.7430963721330293,7.286859363614282e-4,9.80392156862745e-4,>,0.8238379405971241
HP:0002789,12,23,Tachypnea,12328,8148,1,1.2667676745472676,0.00186219739292365,0.0014705882352941176,>,0.8722280647712537
HP:0002793,436,851,Abnormal pattern of respiration,11500,7724,0.007592960804108067,1.3109363204052733,0.06890130353817504,0.053431372549019605,<,20.70139722676384
HP:0002795,614,1255,Abnormal respiratory system physiology,11096,7546,1.0541214368407712e-7,1.3900114605245373,0.10161120557039915,0.07524509803921568,<,40.131479277438785
HP:0002803,0,23,Congenital contracture,12328,8160,0.014392836464430632,Inf,0.00186219739292365,0,<,19.590456295385884
HP:0002804,0,23,Arthrogryposis multiplex congenita,12328,8160,0.014392836464430632,Inf,0.00186219739292365,0,<,19.590456295385884
HP:0002813,49,4,Abnormality of limb bone morphology,12347,8111,1.0376975547563375e-12,0.05363171805530888,3.2386041616063474e-4,0.006004901960784314,<,60.15875868531809
HP:0002814,27,27,Abnormality of the lower limb,12324,8133,1,0.6599636770325504,0.0021860578090842847,0.0033088235294117647,>,3.572252394852137
HP:0002817,5,6,Abnormality of the upper limb,12345,8155,1,0.792727504550208,4.8579062424095217e-4,6.127450980392157e-4,>,0.4707634384478809
HP:0002827,0,1,Hip dislocation,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0002828,0,2,Multiple joint contractures,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0002829,2,11,Arthralgia,12340,8158,1,3.635859802087522,8.906161444417456e-4,2.4509803921568627e-4,>,4.172619664181677
HP:0002841,0,3,Recurrent fungal infections,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0002870,123,167,Obstructive sleep apnea,12184,8037,1,0.8956094075221339,0.013521172374706502,0.015073529411764706,>,1.7502579169070003
HP:0002900,11,33,Hypokalemia,12318,8149,1,1.9845895872670016,0.002671848433325237,0.0013480392156862745,>,5.353109391504324
HP:0002901,7,21,Hypocalcemia,12330,8153,1,1.9836314607348953,0.0017002671848433326,8.57843137254902e-4,>,3.6183673640846434
HP:0002910,0,2,Elevated hepatic transaminase,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0002917,0,24,Hypomagnesemia,12327,8160,0.007954527486521847,Inf,0.0019431624969638087,0,<,20.620584311301236
HP:0002921,142,164,Abnormality of the cerebrospinal fluid,12187,8018,1,0.7598667566751955,0.013278277062586025,0.017401960784313726,>,6.928757685185313
HP:0002926,12,31,Abnormality of thyroid physiology,12320,8148,1,1.7084781465826793,0.0025099182252449194,0.0014705882352941176,>,3.671980307913697
HP:0002960,0,11,Autoimmunity,12340,8160,1,Inf,8.906161444417456e-4,0,>,9.401393730412332
HP:0002977,36,126,Aplasia/Hypoplasia involving the central nervous system,12225,8124,0.002711804327451231,2.325791922344431,0.010201603109059995,0.004411764705882353,<,22.490008461000336
HP:0003011,247,392,Abnormality of the musculature,11959,7913,1,1.0501151749045334,0.03173832078374221,0.030269607843137255,>,0.9898598872222096
HP:0003040,0,3,Arthropathy,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0003072,3,3,Hypercalcemia,12348,8157,1,0.6606245021064993,2.4289531212047608e-4,3.676470588235294e-4,>,0.6501142211055766
HP:0003074,13,8,Hyperglycemia,12343,8147,1,0.4062006352798344,6.477208323212695e-4,0.0015931372549019608,>,5.381945473499301
HP:0003076,0,3,Glycosuria,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0003077,1,0,Hyperlipidemia,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0003095,0,16,Septic arthritis,12335,8160,0.4721123224627789,Inf,0.001295441664642539,0,<,13.526860514871734
HP:0003110,39,67,Abnormality of urine homeostasis,12284,8121,1,1.1357681100644073,0.005424661970690632,0.004779411764705883,>,1.0318840139940866
HP:0003111,28,117,Abnormal blood ion concentration,12234,8132,1.6265557572899846e-4,2.77736679764555,0.009472917172698566,0.003431372549019608,<,27.37796603791161
HP:0003119,1,3,Abnormal circulating lipid concentration,12348,8159,1,1.9821977604772563,2.4289531212047608e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0003121,4,3,Limb joint contracture,12348,8156,1,0.4953927778346711,2.4289531212047608e-4,4.901960784313725e-4,>,1.3987053552325914
HP:0003193,69,45,Allergic rhinitis,12306,8091,0.009210448222571653,0.42880866967484055,0.0036434296818071412,0.008455882352941176,<,20.3659187968765
HP:0003198,7,32,Myopathy,12319,8153,1,3.0253148737451814,0.002590883329285078,8.57843137254902e-4,>,9.237965117411916
HP:0003201,0,4,Rhabdomyolysis,12347,8160,1,Inf,3.2386041616063474e-4,0,>,3.2220063731973085
HP:0003202,1,0,Skeletal muscle atrophy,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0003241,0,7,External genital hypoplasia,12344,8160,1,Inf,5.667557282811108e-4,0,>,5.313001936649556
HP:0003244,0,91,Penile hypospadias,12260,8160,1.0699231814028618e-17,Inf,0.007367824467654441,0,<,80.10563146984367
HP:0003256,0,3,Abnormality of the coagulation cascade,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0003271,0,4,Visceromegaly,12347,8160,1,Inf,3.2386041616063474e-4,0,>,3.2220063731973085
HP:0003272,3,3,Abnormal hip bone morphology,12348,8157,1,0.6606245021064993,2.4289531212047608e-4,3.676470588235294e-4,>,0.6501142211055766
HP:0003324,103,171,Generalized muscle weakness,12180,8057,1,1.098223377480253,0.013845032790867136,0.012622549019607843,>,1.2237001792399251
HP:0003326,4,1,Myalgia,12350,8156,1,0.1651084685691764,8.096510404015869e-5,4.901960784313725e-4,>,4.274942603241708
HP:0003330,0,18,Abnormal bone structure,12333,8160,0.14924149144904938,Inf,0.0014573718727228565,0,<,15.527483536652465
HP:0003365,3,1,Arthralgia of the hip,12350,8157,1,0.2201781856652502,8.096510404015869e-5,3.676470588235294e-4,>,2.0449635992310453
HP:0003418,14,18,Back pain,12333,8146,1,0.8492310758526038,0.0014573718727228565,0.001715686274509804,>,0.5741092559165355
HP:0003419,3,11,Low back pain,12340,8157,1,2.423639711544926,8.906161444417456e-4,3.676470588235294e-4,>,2.9416052282057925
HP:0003457,0,4,EMG abnormality,12347,8160,1,Inf,3.2386041616063474e-4,0,>,3.2220063731973085
HP:0003468,0,58,Abnormal vertebral morphology,12293,8160,2.1857700722246458e-10,Inf,0.004695976034329204,0,<,50.864623957694164
HP:0003470,34,10,Paralysis,12341,8126,6.172673134694403e-4,0.19367847180626,8.096510404015869e-4,0.004166666666666667,<,25.061148738283773
HP:0003549,26,42,Abnormality of connective tissue,12309,8134,1,1.067480250441824,0.003400534369686665,0.0031862745098039215,>,0.18042006455935203
HP:0003560,0,90,Muscular dystrophy,12261,8160,1.8791205113021524e-17,Inf,0.0072868593636142825,0,<,79.12722332650158
HP:0003565,0,1,Elevated erythrocyte sedimentation rate,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0003765,0,10,Psoriasiform dermatitis,12341,8160,1,Inf,8.096510404015869e-4,0,>,8.418703767346244
HP:0003774,0,18,Stage 5 chronic kidney disease,12333,8160,0.14924149144904938,Inf,0.0014573718727228565,0,<,15.527483536652465
HP:0003808,69,7,Abnormal muscle tone,12344,8091,1.5724295523048507e-17,0.06650213280624415,5.667557282811108e-4,0.008455882352941176,<,79.43675706925943
HP:0004297,83,9,Abnormality of the biliary system,12342,8077,5.302935372562771e-21,0.07096874373107459,7.286859363614282e-4,0.01017156862745098,<,93.3249765213198
HP:0004298,0,10,Abnormality of the abdominal wall,12341,8160,1,Inf,8.096510404015869e-4,0,>,8.418703767346244
HP:0004302,1,2,Functional motor deficit,12349,8159,1,1.321384598830989,1.6193020808031737e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0004305,122,83,Involuntary movements,12268,8038,1.647326278744261e-5,0.44576466157842304,0.006720103635333171,0.014950980392156863,<,31.3559233527235
HP:0004306,3,2,Abnormal endocardium morphology,12349,8157,1,0.44037341125593926,1.6193020808031737e-4,3.676470588235294e-4,>,1.6231529987332989
HP:0004307,7,4,Abnormal anatomic location of the heart,12347,8153,1,0.37734400396198875,3.2386041616063474e-4,8.57843137254902e-4,>,3.5733922274966585
HP:0004308,39,127,Ventricular arrhythmia,12224,8121,0.01163945425954233,2.16330896380756,0.010282568213100154,0.004779411764705883,<,19.95931138685135
HP:0004313,3,14,Decreased circulating antibody level,12337,8157,1,3.085349336413202,0.0011335114565622216,3.676470588235294e-4,>,4.3566070162305515
HP:0004319,4,17,Decreased circulating aldosterone level,12334,8156,1,2.810213548244641,0.0013764067686826977,4.901960784313725e-4,>,4.568884750582286
HP:0004322,93,19,Short stature,12332,8067,6.160957021032874e-18,0.1336825696835218,0.001538336976763015,0.011397058823529411,<,81.06444914212517
HP:0004323,76,158,Abnormality of body weight,12193,8084,1,1.378327508818189,0.012792486438345073,0.009313725490196078,>,6.605611139136644
HP:0004324,43,62,Increased body weight,12289,8117,1,0.952385387265392,0.005019836450489839,0.005269607843137255,>,0.2992672102735609
HP:0004325,33,96,Decreased body weight,12255,8127,0.9092762792895215,1.929123774137004,0.007772649987855235,0.004044117647058824,<,12.388258412374043
HP:0004328,227,314,Abnormal anterior eye segment morphology,12037,7933,1,0.9116444711215652,0.02542304266860983,0.02781862745098039,>,2.057180478754426
HP:0004329,67,238,Abnormal posterior eye segment morphology,12113,8093,4.1683928437624934e-8,2.373236202451211,0.01926969476155777,0.00821078431372549,<,41.743167292212114
HP:0004332,3,3,Abnormal lymphocyte morphology,12348,8157,1,0.6606245021064993,2.4289531212047608e-4,3.676470588235294e-4,>,0.6501142211055766
HP:0004334,1,2,Dermal atrophy,12349,8159,1,1.321384598830989,1.6193020808031737e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0004340,1,0,Abnormality of vitamin B metabolism,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0004348,0,18,Abnormality of bone mineral density,12333,8160,0.14924149144904938,Inf,0.0014573718727228565,0,<,15.527483536652465
HP:0004349,0,18,Reduced bone mineral density,12333,8160,0.14924149144904938,Inf,0.0014573718727228565,0,<,15.527483536652465
HP:0004360,58,48,Abnormality of acid-base homeostasis,12303,8102,1,0.5450310308659965,0.0038863249939276173,0.007107843137254902,>,10.831056704928168
HP:0004363,10,24,Abnormal circulating calcium concentration,12327,8150,1,1.5867253736869158,0.0019431624969638087,0.0012254901960784314,>,2.1354905977620096
HP:0004370,107,76,Abnormality of temperature regulation,12275,8053,4.6383737814089147e-4,0.46599044445831395,0.00615334790705206,0.013112745098039216,<,25.557578886146377
HP:0004372,3,11,Reduced consciousness/confusion,12340,8157,1,2.423639711544926,8.906161444417456e-4,3.676470588235294e-4,>,2.9416052282057925
HP:0004373,52,22,Focal dystonia,12329,8108,1.5335455776029503e-4,0.27824961240504253,0.0017812322888834911,0.006372549019607843,<,27.480255107069848
HP:0004374,21,3,Hemiplegia/hemiparesis,12348,8139,0.002132657890245448,0.09417639916846192,2.4289531212047608e-4,0.002573529411764706,<,22.907357083544674
HP:0004375,55,110,Neoplasm of the nervous system,12241,8105,1,1.3242200391986985,0.008906161444417457,0.006740196078431373,>,4.111359286527783
HP:0004378,0,3,Abnormality of the anus,12348,8160,1,Inf,2.4289531212047608e-4,0,>,2.2034579751842505
HP:0004381,6,2,Supravalvular aortic stenosis,12349,8154,1,0.2201150381561775,1.6193020808031737e-4,7.352941176470588e-4,>,4.72924368140076
HP:0004383,113,133,Hypoplastic left heart,12218,8047,1,0.7752083220564876,0.010768358837341107,0.013848039215686274,>,5.225314264421526
HP:0004386,19,18,Gastrointestinal inflammation,12333,8141,1,0.6253904102615493,0.0014573718727228565,0.0023284313725490196,>,2.99353003785871
HP:0004392,0,9,Prune belly,12342,8160,1,Inf,7.286859363614282e-4,0,>,7.41031749834034
HP:0004395,2,44,Malnutrition,12307,8158,6.234697001867553e-5,14.582619248573774,0.0035624645777669823,2.4509803921568627e-4,<,29.043780450020012
HP:0004411,26,1,Deviated nasal septum,12350,8134,7.239553366684773e-7,0.025323654237295778,8.096510404015869e-5,0.0031862745098039215,<,36.78419476322615
HP:0004414,0,53,Abnormality of the pulmonary artery,12298,8160,4.317631400020899e-9,Inf,0.0042911505141284105,0,<,45.68205960483117
HP:0004729,2,4,Acute tubulointerstitial nephritis,12347,8158,1,1.3214366562339042,3.2386041616063474e-4,2.4509803921568627e-4,>,-0
HP:0004749,0,1,Atrial flutter,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0004755,7,69,Supraventricular tachycardia,12282,8153,5.008514133039544e-6,6.5417027310661835,0.00558659217877095,8.57843137254902e-4,<,33.42420624433016
HP:0004789,1,0,Lactose intolerance,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0004796,50,21,Gastrointestinal obstruction,12330,8110,3.029225935940086e-4,0.2762717553030383,0.0017002671848433326,0.006127450980392157,<,26.297715192527217
HP:0004804,0,2,Congenital hemolytic anemia,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0004921,0,24,Abnormal magnesium concentration,12327,8160,0.007954527486521847,Inf,0.0019431624969638087,0,<,20.620584311301236
HP:0004930,48,53,Abnormality of the pulmonary vasculature,12298,8112,1,0.7283555284127072,0.0042911505141284105,0.0058823529411764705,>,3.597143758580243
HP:0004935,0,25,Pulmonary artery atresia,12326,8160,0.004461962381968393,Inf,0.002024127601003967,0,<,21.62493824074399
HP:0004950,1,0,Peripheral arterial stenosis,12351,8159,1,0,0,1.2254901960784314e-4,>,1.6011867034633571
HP:0005110,0,6,Atrial fibrillation,12345,8160,1,Inf,4.8579062424095217e-4,0,>,4.229956425901743
HP:0005115,9,83,Supraventricular arrhythmia,12268,8151,2.820727742230132e-7,6.12619512940144,0.006720103635333171,0.0011029411764705882,<,38.42159717914644
HP:0005120,137,248,Abnormal cardiac atrium morphology,12103,8023,1,1.1999478667552765,0.020079345801959355,0.01678921568627451,>,4.132474102588905
HP:0005150,3,7,Abnormal atrioventricular conduction,12344,8157,1,1.54185055745948,5.667557282811108e-4,3.676470588235294e-4,>,0.5017466637345576
HP:0005160,16,0,Total anomalous pulmonary venous return,12351,8144,4.437766097987311e-4,0,0,0.00196078431372549,<,25.634384226455335
HP:0005162,1,1,Abnormal left ventricular function,12350,8159,1,0.6606794549006171,8.096510404015869e-5,1.2254901960784314e-4,>,-0
HP:0005195,0,1,Polyarticular arthropathy,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0005206,0,2,Pancreatic pseudocyst,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0005214,50,19,Intestinal obstruction,12332,8110,4.942714821742548e-5,0.24992031804137316,0.001538336976763015,0.006127450980392157,<,29.447179643423233
HP:0005224,0,1,Rectal abscess,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0005240,0,2,Esophageal obstruction,12349,8160,1,Inf,1.6193020808031737e-4,0,>,1.1331430287328996
HP:0005262,0,1,Abnormality of the synovia,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0005266,1,1,Intestinal polyp,12350,8159,1,0.6606794549006171,8.096510404015869e-5,1.2254901960784314e-4,>,-0
HP:0005293,1,2,Venous insufficiency,12349,8159,1,1.321384598830989,1.6193020808031737e-4,1.2254901960784314e-4,>,1.9286549331065744e-16
HP:0005323,0,7,Hemifacial hypertrophy,12344,8160,1,Inf,5.667557282811108e-4,0,>,5.313001936649556
HP:0005368,3,14,Abnormality of humoral immunity,12337,8157,1,3.085349336413202,0.0011335114565622216,3.676470588235294e-4,>,4.3566070162305515
HP:0005372,3,14,Abnormality of B cell physiology,12337,8157,1,3.085349336413202,0.0011335114565622216,3.676470588235294e-4,>,4.3566070162305515
HP:0005387,0,24,Combined immunodeficiency,12327,8160,0.007954527486521847,Inf,0.0019431624969638087,0,<,20.620584311301236
HP:0005406,0,1,Recurrent bacterial skin infections,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0005420,4,33,Recurrent gram-negative bacterial infections,12318,8156,0.16958196904622375,5.461985553031462,0.002671848433325237,4.901960784313725e-4,<,15.305523164238421
HP:0005445,0,1,Enlarged posterior fossa,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0005458,4,13,Premature closure of fontanelles,12338,8156,1,2.1483226102157396,0.001052546352522063,4.901960784313725e-4,>,2.6427766695787533
HP:0005521,2,0,Disseminated intravascular coagulation,12351,8158,1,0,0,2.4509803921568627e-4,>,3.202501612419053
HP:0005607,8,9,Abnormal tracheobronchial morphology,12342,8152,1,0.7430963721330293,7.286859363614282e-4,9.80392156862745e-4,>,0.8238379405971241
HP:0005764,0,1,Polyarticular arthritis,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0005943,0,41,Respiratory arrest,12310,8160,1.305729770753093e-6,Inf,0.003319569265646506,0,<,35.759628634039295
HP:0006280,0,1,Chronic pancreatitis,12350,8160,1,Inf,8.096510404015869e-5,0,>,-0
HP:0006292,5,4,Abnormality of dental eruption,12347,8155,1,0.5284201371939138,3.2386041616063474e-4,6.127450980392157e-4,>,1.2116252381188282
HP:0006510,2,0,Chronic pulmonary obstruction,12351,8158,1,0,0,2.4509803921568627e-4,>,3.202501612419053
HP:0006511,11,2,Laryngeal stridor,12349,8149,1,0.12000620365586166,1.6193020808031737e-4,0.0013480392156862745,>,11.622238086273734
HP:0006530,0,9,Abnormal pulmonary interstitial morphology,12342,8160,1,Inf,7.286859363614282e-4,0,>,7.41031749834034
HP:0006536,2,0,Airway obstruction,12351,8158,1,0,0,2.4509803921568627e-4,>,3.202501612419053
