bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
7,HP:0002411,1,1,Myokymia,18891,15433,1,0.81695785669344,5.2932458183358036e-5,6.47920176234288e-5,>,-0
7,HP:0002414,77,0,Spina bifida,18892,15357,1.6497947968548907e-24,0,0,0.004988985357004017,<,107.1022606753805
7,HP:0002415,0,309,Leukodystrophy,18583,15434,2.6219036073811012e-78,Inf,0.016356129578657633,0,<,322.297513509377
7,HP:0002438,50,0,Cerebellar malformation,18892,15384,4.137702403524522e-15,0,0,0.0032396008811714397,<,69.50494338717388
7,HP:0002445,4,360,Tetraplegia,18532,15430,2.996084321025744e-84,74.93137805653771,0.019055684946008893,2.591680704937152e-4,<,346.06576426623934
7,HP:0002457,2,0,Abnormal head movements,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0002463,119,156,Language impairment,18736,15315,1,1.0715809501068174,0.008257463476603853,0.007710250097188027,>,0.933119611522958
7,HP:0002487,2,407,Hyperkinetic movements,18485,15432,1.1394684962986735e-99,169.14611358565165,0.02154351048062672,1.295840352468576e-4,<,407.7451711039978
7,HP:0002493,70,376,Upper motor neuron dysfunction,18516,15364,1.1025701836184541e-36,4.456805300712374,0.019902604276942622,0.004535441233640016,<,155.80235541835194
7,HP:0002500,82,74,Abnormal cerebral white matter morphology,18818,15352,1,0.736235859342889,0.003917001905568495,0.005312945445121161,>,4.794235576667017
7,HP:0002518,82,74,Abnormal periventricular white matter morphology,18818,15352,1,0.736235859342889,0.003917001905568495,0.005312945445121161,>,4.794235576667017
7,HP:0002527,6,19,Falls,18873,15428,1,2.5885027384294186,0.0010057167054838027,3.887521057405728e-4,<,5.462255263421522
7,HP:0002533,3,15,Abnormal posturing,18877,15431,1,4.087040667754509,7.939868727503706e-4,1.943760528702864e-4,<,7.086816586791274
7,HP:0002558,1,0,Supernumerary nipple,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0002575,0,8,Tracheoesophageal fistula,18884,15434,1,Inf,4.234596654668643e-4,0,<,7.9858529879367115
7,HP:0002577,23,0,Abnormal stomach morphology,18892,15411,1.0109880786000024e-5,0,0,0.0014902164053388622,<,31.95299625574815
7,HP:0002578,1,7,Gastroparesis,18885,15433,1,5.720211314592254,3.705272072835062e-4,6.47920176234288e-5,>,4.356742103004541
7,HP:0002579,9,33,Gastrointestinal dysmotility,18859,15425,1,2.998818818604085,0.0017467711200508153,5.831281586108592e-4,<,10.983900525932814
7,HP:0002580,50,9,Volvulus,18883,15384,3.896521643931119e-7,0.1466617508562705,4.763921236502223e-4,0.0032396008811714397,<,37.609272021930146
7,HP:0002585,0,46,Abnormality of the peritoneum,18846,15434,1.293067110241341e-9,Inf,0.0024348930764344695,0,<,47.52549613225127
7,HP:0002586,0,36,Peritonitis,18856,15434,7.508837686329178e-7,Inf,0.0019055684946008892,0,<,36.46968952745575
7,HP:0002587,0,23,Projectile vomiting,18869,15434,0.0013554624767001618,Inf,0.0012174465382172347,0,<,23.44363039573142
7,HP:0002590,9,33,Paralytic ileus,18859,15425,1,2.998818818604085,0.0017467711200508153,5.831281586108592e-4,<,10.983900525932814
7,HP:0002591,3,16,Polyphagia,18876,15431,1,4.3597490308445375,8.469193309337286e-4,1.943760528702864e-4,<,7.915977091090925
7,HP:0002595,9,33,Ileus,18859,15425,1,2.998818818604085,0.0017467711200508153,5.831281586108592e-4,<,10.983900525932814
7,HP:0002597,1200,540,Abnormality of the vasculature,18352,14234,3.296016769176159e-92,0.3490345404862152,0.02858352741901334,0.07775042114811455,<,377.90002274334574
7,HP:0002607,1,0,Bowel incontinence,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0002615,0,10,Hypotension,18882,15434,1,Inf,5.293245818335803e-4,0,<,10.15972543881109
7,HP:0002624,0,3,Abnormal venous morphology,18889,15434,1,Inf,1.587973745500741e-4,0,>,2.3562855073394755
7,HP:0002637,12,0,Cerebral ischemia,18892,15422,0.06702490040404535,0,0,7.775042114811456e-4,<,16.667035684471198
7,HP:0002643,0,27,Neonatal respiratory distress,18865,15434,1.111037216908241e-4,Inf,0.001429176370950667,0,<,27.78906596596489
7,HP:0002644,8,2,Abnormality of pelvic girdle bone morphology,18890,15426,1,0.20413408309868838,1.0586491636671607e-4,5.183361409874304e-4,>,5.183675105646341
7,HP:0002648,18,26,Abnormality of calvarial morphology,18866,15416,1,1.1802946524039168,0.0013762439127673089,0.0011662563172217184,>,0.7464300470570558
7,HP:0002659,0,10,Increased susceptibility to fractures,18882,15434,1,Inf,5.293245818335803e-4,0,<,10.15972543881109
7,HP:0002664,54,100,Neoplasm,18792,15380,1,1.515596266855858,0.005293245818335804,0.003498768951665155,<,7.334766806227328
7,HP:0002683,29,31,Abnormality of the calvaria,18861,15405,1,0.8730981774145156,0.001640906203684099,0.001878968511079435,>,0.8700422891427126
7,HP:0002693,47,0,Abnormality of the skull base,18892,15387,4.575393934707428e-14,0,0,0.0030452248283011534,<,65.33026642520453
7,HP:0002715,1105,1089,Abnormality of the immune system,17803,14329,1.5950264334129384e-4,0.7932204154878818,0.0576434469616769,0.07159517947388881,<,27.160908854709927
7,HP:0002716,41,13,Lymphadenopathy,18879,15393,0.006011876938954826,0.25853529073276527,6.881219563836544e-4,0.0026564727225605804,<,20.855940065134313
7,HP:0002718,0,136,Recurrent bacterial infections,18756,15434,7.133137859538374e-33,Inf,0.007198814312936693,0,<,140.55885792351773
7,HP:0002719,0,136,Recurrent infections,18756,15434,7.133137859538374e-33,Inf,0.007198814312936693,0,<,140.55885792351773
7,HP:0002721,165,84,Immunodeficiency,18808,15269,1.4645532795970278e-8,0.41330655279971934,0.004446326487402075,0.010690682907865751,<,43.309159690982064
7,HP:0002733,41,13,Abnormality of the lymph nodes,18879,15393,0.006011876938954826,0.25853529073276527,6.881219563836544e-4,0.0026564727225605804,<,20.855940065134313
7,HP:0002740,0,136,Recurrent E. coli infections,18756,15434,7.133137859538374e-33,Inf,0.007198814312936693,0,<,140.55885792351773
7,HP:0002756,0,10,Pathologic fracture,18882,15434,1,Inf,5.293245818335803e-4,0,<,10.15972543881109
7,HP:0002778,0,8,Abnormal tracheal morphology,18884,15434,1,Inf,4.234596654668643e-4,0,<,7.9858529879367115
7,HP:0002789,2,16,Tachypnea,18876,15432,1,6.540081828945643,8.469193309337286e-4,1.295840352468576e-4,<,9.819713567929789
7,HP:0002793,805,1785,Abnormal pattern of respiration,17107,14629,9.089497072067697e-48,1.8961530766366075,0.09448443785729409,0.05215757418686018,<,200.13782097739121
7,HP:0002795,1095,2587,Abnormal respiratory system physiology,16305,14339,8.96707701428885e-86,2.0776345577107422,0.13693626932034725,0.07094725929765452,<,352.16137679476674
7,HP:0002813,12,4,Abnormality of limb bone morphology,18888,15422,1,0.27217551893818054,2.1172983273343214e-4,7.775042114811456e-4,<,6.672585951072403
7,HP:0002814,39,5,Abnormality of the lower limb,18887,15395,1.8358404274041337e-6,0.10450864999562008,2.6466229091679015e-4,0.002526888687313723,<,34.91664067648153
7,HP:0002817,6,10,Abnormality of the upper limb,18882,15428,1,1.3617767602470503,5.293245818335803e-4,3.887521057405728e-4,>,0.8248395314085677
7,HP:0002828,2,1,Multiple joint contractures,18891,15432,1,0.4084571521063465,5.2932458183358036e-5,1.295840352468576e-4,>,0.912482003897233
7,HP:0002829,1,0,Arthralgia,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0002863,2,0,Myelodysplasia,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0002870,535,347,Obstructive sleep apnea,18545,14899,2.8459688968407644e-18,0.5210998420174454,0.01836756298962524,0.03466372942853441,<,82.1550597959807
7,HP:0002900,5,54,Hypokalemia,18838,15429,1.2618260009317504e-6,8.842853866613979,0.002858352741901334,3.23960088117144e-4,<,35.56798250513915
7,HP:0002901,2,13,Hypocalcemia,18879,15432,1,5.312964329941948,6.881219563836544e-4,1.295840352468576e-4,<,7.0798703304290544
7,HP:0002910,1,0,Elevated hepatic transaminase,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0002917,2,4,Hypomagnesemia,18888,15432,1,1.634027095719198,2.1172983273343214e-4,1.295840352468576e-4,>,0.6273365325964698
7,HP:0002919,1,0,Ketonuria,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0002921,266,355,Abnormality of the cerebrospinal fluid,18537,15168,1,1.0920620884687262,0.018791022655092103,0.01723467668783206,>,2.150023714525607
7,HP:0002926,22,4,Abnormality of thyroid physiology,18888,15412,0.03973987140465464,0.14837361410176042,2.1172983273343214e-4,0.0014254243877154335,<,17.575074564003028
7,HP:0002960,0,51,Autoimmunity,18841,15434,6.033723798951651e-11,Inf,0.00269955536735126,0,<,52.849638689982775
7,HP:0002977,99,168,Aplasia/Hypoplasia involving the central nervous system,18724,15335,1,1.3898067589713121,0.00889265297480415,0.00641440974471945,<,8.098102600612568
7,HP:0003011,402,541,Abnormality of the musculature,18351,15032,1,1.1023349741688655,0.028636459877196697,0.026046391084618373,>,3.2556477159104795
7,HP:0003048,2,0,Radial head subluxation,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0003072,3,12,Hypercalcemia,18880,15431,1,3.269085203019294,6.351894982002964e-4,1.943760528702864e-4,>,4.672187060593946
7,HP:0003074,1,31,Hyperglycemia,18861,15433,2.075749867359825e-4,25.36493040172551,0.001640906203684099,6.47920176234288e-5,<,26.703280318349677
7,HP:0003076,1,2,Glycosuria,18890,15433,1,1.633959970823386,1.0586491636671607e-4,6.47920176234288e-5,>,-0
7,HP:0003095,1,61,Septic arthritis,18831,15433,4.430368558462916e-12,49.990299236207555,0.00322887994918484,6.47920176234288e-5,<,57.38622096851817
7,HP:0003110,30,67,Abnormality of urine homeostasis,18825,15404,1,1.8274286072886705,0.0035464746982849884,0.0019437605287028637,<,9.005500093135836
7,HP:0003111,15,101,Abnormal blood ion concentration,18791,15419,1.5487234490992609e-10,5.5248011597349604,0.005346178276519162,9.718802643514319e-4,<,51.212084897647536
7,HP:0003121,4,6,Limb joint contracture,18886,15430,1,1.2255029299764715,3.175947491001482e-4,2.591680704937152e-4,>,5.785964799319724e-16
7,HP:0003193,51,66,Allergic rhinitis,18826,15383,1,1.0574539125150821,0.0034935422401016305,0.0033043928987948686,>,0.42958897346745256
7,HP:0003198,1,72,Myopathy,18820,15433,8.403898839936076e-15,59.03935251021815,0.0038111369892017783,6.47920176234288e-5,<,68.27405712955695
7,HP:0003241,1,3,External genital hypoplasia,18889,15433,1,2.450991303681356,1.587973745500741e-4,6.47920176234288e-5,>,0.7956155825982504
7,HP:0003244,0,139,Penile hypospadias,18753,15434,1.0026466291712796e-33,Inf,0.007357611687486767,0,<,143.96738880139088
7,HP:0003256,0,3,Abnormality of the coagulation cascade,18889,15434,1,Inf,1.587973745500741e-4,0,>,2.3562855073394755
7,HP:0003271,0,7,Visceromegaly,18885,15434,1,Inf,3.705272072835062e-4,0,<,6.88489397039962
7,HP:0003272,8,2,Abnormal hip bone morphology,18890,15426,1,0.20413408309868838,1.0586491636671607e-4,5.183361409874304e-4,>,5.183675105646341
7,HP:0003324,300,397,Generalized muscle weakness,18495,15134,1,1.0828753288929815,0.02101418589879314,0.019437605287028637,>,1.9940840293170945
7,HP:0003326,1,1,Myalgia,18891,15433,1,0.81695785669344,5.2932458183358036e-5,6.47920176234288e-5,>,-0
7,HP:0003330,0,20,Abnormal bone structure,18872,15434,0.009213511837686395,Inf,0.0010586491636671606,0,<,20.11427960104955
7,HP:0003355,2,0,Aminoaciduria,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0003365,8,2,Arthralgia of the hip,18890,15426,1,0.20413408309868838,1.0586491636671607e-4,5.183361409874304e-4,>,5.183675105646341
7,HP:0003418,2,10,Back pain,18882,15432,1,4.08622347462268,5.293245818335803e-4,1.295840352468576e-4,>,4.438549701258078
7,HP:0003419,0,1,Low back pain,18891,15434,1,Inf,5.2932458183358036e-5,0,>,-0
7,HP:0003468,4,1,Abnormal vertebral morphology,18891,15430,1,0.20417613833599657,5.2932458183358036e-5,2.591680704937152e-4,>,2.9662374232118474
7,HP:0003470,159,13,Paralysis,18879,15275,2.4143613243404063e-37,0.06618352693710362,6.881219563836544e-4,0.010301930802125178,<,158.44077133163364
7,HP:0003549,12,26,Abnormality of connective tissue,18866,15422,1,1.7710971805471087,0.0013762439127673089,7.775042114811456e-4,>,3.918935561104577
7,HP:0003565,1,1,Elevated erythrocyte sedimentation rate,18891,15433,1,0.81695785669344,5.2932458183358036e-5,6.47920176234288e-5,>,-0
7,HP:0003641,1,0,Hemoglobinuria,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0003765,0,18,Psoriasiform dermatitis,18874,15434,0.033777329720266265,Inf,9.527842473004446e-4,0,<,17.857479140623425
7,HP:0003774,1,128,Stage 5 chronic kidney disease,18764,15433,4.077140682802216e-29,105.27333739552165,0.0067753546474698285,6.47920176234288e-5,<,125.53055760510527
7,HP:0003808,65,16,Abnormal muscle tone,18876,15369,1.2159749735860985e-7,0.2004592633164984,8.469193309337286e-4,0.004211481145522872,<,39.63228184708806
7,HP:0004275,1,0,Duplication of hand bones,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0004297,13,0,Abnormality of the biliary system,18892,15421,0.03012350684942556,0,0,8.422962291045744e-4,<,18.056358277037
7,HP:0004298,0,3,Abnormality of the abdominal wall,18889,15434,1,Inf,1.587973745500741e-4,0,>,2.3562855073394755
7,HP:0004305,86,158,Involuntary movements,18734,15348,1,1.5051297481209494,0.008363328392970569,0.005572113515614876,<,10.520143538413171
7,HP:0004306,0,2,Abnormal endocardium morphology,18890,15434,1,Inf,1.0586491636671607e-4,0,>,1.1866286137016693
7,HP:0004307,6,0,Abnormal anatomic location of the heart,18892,15428,1,0,0,3.887521057405728e-4,<,8.332402219255812
7,HP:0004308,35,133,Ventricular arrhythmia,18759,15399,7.655066288572798e-8,3.1191651545403487,0.007040016938386619,0.002267720616820008,<,40.43618457053835
7,HP:0004313,0,10,Decreased circulating antibody level,18882,15434,1,Inf,5.293245818335803e-4,0,<,10.15972543881109
7,HP:0004319,26,33,Decreased circulating aldosterone level,18859,15408,1,1.036979427230774,0.0017467711200508153,0.0016845924582091487,>,-3.857309866213148e-16
7,HP:0004322,127,24,Short stature,18868,15307,3.171802631511012e-20,0.15332872355925795,0.0012703789964005929,0.008228586238175456,<,89.9667557733581
7,HP:0004323,77,137,Abnormality of body weight,18755,15357,1,1.4568460324018457,0.0072517467711200505,0.004988985357004017,<,8.243759449710005
7,HP:0004324,35,88,Increased body weight,18804,15399,0.2453330788383672,2.058927926700852,0.004658056320135507,0.002267720616820008,<,14.412955957305382
7,HP:0004325,42,49,Decreased body weight,18843,15392,1,0.9529739983385084,0.0025936904509845436,0.0027212647401840093,>,0.3163604010180794
7,HP:0004328,206,328,Abnormal anterior eye segment morphology,18564,15228,1,1.3060928245605303,0.017361846284141436,0.013347155630426332,<,10.181066488855672
7,HP:0004329,220,218,Abnormal posterior eye segment morphology,18674,15214,1,0.8073178394035925,0.011539275883972052,0.014254243877154335,<,6.3248502077363264
7,HP:0004332,3,4,Abnormal lymphocyte morphology,18888,15431,1,1.0893246717560363,2.1172983273343214e-4,1.943760528702864e-4,>,-0
7,HP:0004334,1,3,Dermal atrophy,18889,15433,1,2.450991303681356,1.587973745500741e-4,6.47920176234288e-5,>,0.7956155825982504
7,HP:0004348,0,20,Abnormality of bone mineral density,18872,15434,0.009213511837686395,Inf,0.0010586491636671606,0,<,20.11427960104955
7,HP:0004349,0,20,Reduced bone mineral density,18872,15434,0.009213511837686395,Inf,0.0010586491636671606,0,<,20.11427960104955
7,HP:0004360,50,34,Abnormality of acid-base homeostasis,18858,15384,1,0.5547486832899464,0.0017997035782341732,0.0032396008811714397,<,8.346045754419547
7,HP:0004363,5,25,Abnormal circulating calcium concentration,18867,15429,1,4.088676351092204,0.001323311454583951,3.23960088117144e-4,<,11.27817749575267
7,HP:0004370,91,169,Abnormality of temperature regulation,18723,15343,1,1.5218576528844134,0.008945585432987508,0.00589607360373202,<,11.800986213151036
7,HP:0004372,16,3,Reduced consciousness/confusion,18889,15418,0.7034744055056781,0.15306259292294797,1.587973745500741e-4,0.0010366722819748608,<,12.58298718920013
7,HP:0004373,27,15,Focal dystonia,18877,15407,1,0.45343956910178657,7.939868727503706e-4,0.0017493844758325774,<,7.555191413637831
7,HP:0004374,26,0,Hemiplegia/hemiparesis,18892,15408,9.166332807770958e-7,0,0,0.0016845924582091487,<,36.123197908141115
7,HP:0004375,18,95,Neoplasm of the nervous system,18797,15416,6.65918113276175e-8,4.3282503839357185,0.0050285835274190135,0.0011662563172217184,<,40.67829708148118
7,HP:0004377,2,0,Hematological neoplasm,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0004378,0,4,Abnormality of the anus,18888,15434,1,Inf,2.1172983273343214e-4,0,>,3.5097940435486796
7,HP:0004381,6,0,Supravalvular aortic stenosis,18892,15428,1,0,0,3.887521057405728e-4,<,8.332402219255812
7,HP:0004383,0,148,Hypoplastic left heart,18744,15434,3.482023545379719e-36,Inf,0.00783400381113699,0,<,153.80465357979494
7,HP:0004386,5,11,Gastrointestinal inflammation,18881,15429,1,1.7977299417136718,5.822570400169384e-4,3.23960088117144e-4,>,1.9696512539846698
7,HP:0004392,0,2,Prune belly,18890,15434,1,Inf,1.0586491636671607e-4,0,>,1.1866286137016693
7,HP:0004395,30,19,Malnutrition,18873,15404,1,0.5169388062439344,0.0010057167054838027,0.0019437605287028637,<,6.086890454866621
7,HP:0004404,1,0,Abnormal nipple morphology,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0004411,4,0,Deviated nasal septum,18892,15430,1,0,0,2.591680704937152e-4,<,5.554686958727636
7,HP:0004414,6,83,Abnormality of the pulmonary artery,18809,15428,1.7942568487136365e-12,11.347956607147719,0.004393394029218717,3.887521057405728e-4,<,58.956441943253026
7,HP:0004469,36,0,Chronic bronchitis,18892,15398,3.062092468529426e-10,0,0,0.0023325126344434367,<,50.027907188491
7,HP:0004729,0,11,Acute tubulointerstitial nephritis,18881,15434,1,Inf,5.822570400169384e-4,0,<,11.23511241885652
7,HP:0004755,1,86,Supraventricular tachycardia,18806,15433,2.790239978575264e-18,70.57165610528654,0.004552191403768791,6.47920176234288e-5,<,82.18941416573631
7,HP:0004789,4,0,Lactose intolerance,18892,15430,1,0,0,2.591680704937152e-4,<,5.554686958727636
7,HP:0004796,53,36,Gastrointestinal obstruction,18856,15381,1,0.5540837044240884,0.0019055684946008892,0.003433976934041726,<,8.54434012195703
7,HP:0004864,13,0,Refractory sideroblastic anemia,18892,15421,0.03012350684942556,0,0,8.422962291045744e-4,<,18.056358277037
7,HP:0004921,2,4,Abnormal magnesium concentration,18888,15432,1,1.634027095719198,2.1172983273343214e-4,1.295840352468576e-4,>,0.6273365325964698
7,HP:0004930,6,83,Abnormality of the pulmonary vasculature,18809,15428,1.7942568487136365e-12,11.347956607147719,0.004393394029218717,3.887521057405728e-4,<,58.956441943253026
7,HP:0004935,0,64,Pulmonary artery atresia,18828,15434,2.812724492250815e-14,Inf,0.0033876773237349143,0,<,66.17547161416512
7,HP:0004950,3,0,Peripheral arterial stenosis,18892,15431,1,0,0,1.943760528702864e-4,>,4.165922282485695
7,HP:0005115,13,86,Supraventricular arrhythmia,18806,15421,1.6341128052557873e-8,5.424395907047343,0.004552191403768791,8.422962291045744e-4,<,43.11885226080483
7,HP:0005120,229,642,Abnormal cardiac atrium morphology,18250,15205,1.4937878920957966e-27,2.3356050164221833,0.03398263815371586,0.014837372035765194,<,119.27482465396065
7,HP:0005150,4,2,Abnormal atrioventricular conduction,18890,15430,1,0.40842583721796905,1.0586491636671607e-4,2.591680704937152e-4,>,1.5126510891678402
7,HP:0005162,0,4,Abnormal left ventricular function,18888,15434,1,Inf,2.1172983273343214e-4,0,>,3.5097940435486796
7,HP:0005214,52,36,Intestinal obstruction,18856,15382,1,0.5647756149779858,0.0019055684946008892,0.0033691849164182975,<,8.061303113541994
7,HP:0005224,2,0,Rectal abscess,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0005240,1,0,Esophageal obstruction,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0005293,0,3,Venous insufficiency,18889,15434,1,Inf,1.587973745500741e-4,0,>,2.3562855073394755
7,HP:0005306,2,0,Capillary hemangioma,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0005323,0,9,Hemifacial hypertrophy,18883,15434,1,Inf,4.763921236502223e-4,0,<,9.077035353150011
7,HP:0005368,0,10,Abnormality of humoral immunity,18882,15434,1,Inf,5.293245818335803e-4,0,<,10.15972543881109
7,HP:0005372,0,10,Abnormality of B cell physiology,18882,15434,1,Inf,5.293245818335803e-4,0,<,10.15972543881109
7,HP:0005387,0,83,Combined immunodeficiency,18809,15434,3.2924758075817644e-19,Inf,0.004393394029218717,0,<,85.90189002356043
7,HP:0005420,0,136,Recurrent gram-negative bacterial infections,18756,15434,7.133137859538374e-33,Inf,0.007198814312936693,0,<,140.55885792351773
7,HP:0005445,47,0,Enlarged posterior fossa,18892,15387,4.575393934707428e-14,0,0,0.0030452248283011534,<,65.33026642520453
7,HP:0005458,11,5,Premature closure of fontanelles,18887,15423,1,0.37118827880702554,2.6466229091679015e-4,7.127121938577168e-4,>,4.463824763321227
7,HP:0005521,3,0,Disseminated intravascular coagulation,18892,15431,1,0,0,1.943760528702864e-4,>,4.165922282485695
7,HP:0005607,0,8,Abnormal tracheobronchial morphology,18884,15434,1,Inf,4.234596654668643e-4,0,<,7.9858529879367115
7,HP:0005918,1,0,Abnormal finger phalanx morphology,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0005943,3,124,Respiratory arrest,18768,15431,3.2559102782107566e-25,33.98272608636706,0.006563624814736396,1.943760528702864e-4,<,109.92129067889952
7,HP:0005973,6,0,Fructose intolerance,18892,15428,1,0,0,3.887521057405728e-4,<,8.332402219255812
7,HP:0006280,4,0,Chronic pancreatitis,18892,15430,1,0,0,2.591680704937152e-4,<,5.554686958727636
7,HP:0006292,24,0,Abnormality of dental eruption,18892,15410,4.541975127337156e-6,0,0,0.0015550084229622911,<,33.343001387259456
7,HP:0006483,1,0,Abnormal number of teeth,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0006530,0,1,Abnormal pulmonary interstitial morphology,18891,15434,1,Inf,5.2932458183358036e-5,0,>,-0
7,HP:0006579,13,0,Prolonged neonatal jaundice,18892,15421,0.03012350684942556,0,0,8.422962291045744e-4,<,18.056358277037
7,HP:0006682,0,16,Premature ventricular contraction,18876,15434,0.1258730835783936,Inf,8.469193309337286e-4,0,<,15.572248907865225
7,HP:0006688,0,1,Paroxysmal tachycardia,18891,15434,1,Inf,5.2932458183358036e-5,0,>,-0
7,HP:0006699,12,0,Premature atrial contractions,18892,15422,0.06702490040404535,0,0,7.775042114811456e-4,<,16.667035684471198
7,HP:0006704,0,70,Abnormal coronary artery morphology,18822,15434,6.99046041680304e-16,Inf,0.0037052720728350625,0,<,72.59395727020366
7,HP:0006705,0,5,Abnormal atrioventricular valve morphology,18887,15434,1,Inf,2.6466229091679015e-4,0,>,4.648221450313644
7,HP:0006707,229,0,Abnormality of the hepatic vasculature,18892,15205,1.229260730649832e-77,0,0,0.014837372035765194,<,319.6134043613725
7,HP:0006817,47,0,Aplasia/Hypoplasia of the cerebellar vermis,18892,15387,4.575393934707428e-14,0,0,0.0030452248283011534,<,65.33026642520453
7,HP:0006824,1,13,Cranial nerve paralysis,18879,15433,1,10.62846412235158,6.881219563836544e-4,6.47920176234288e-5,<,9.192306499583003
7,HP:0006889,0,1,"Intellectual disability, borderline",18891,15434,1,Inf,5.2932458183358036e-5,0,>,-0
7,HP:0006919,7,1,"Abnormal aggressive, impulsive or violent behavior",18891,15427,1,0.11667062324275419,5.2932458183358036e-5,4.5354412336400153e-4,<,6.311551134164543
7,HP:0006934,15,8,Congenital nystagmus,18884,15419,1,0.43548053955947047,4.234596654668643e-4,9.718802643514319e-4,>,4.901194307981101
7,HP:0006970,82,74,Periventricular leukomalacia,18818,15352,1,0.736235859342889,0.003917001905568495,0.005312945445121161,>,4.794235576667017
7,HP:0007018,24,144,Attention deficit hyperactivity disorder,18748,15410,2.459562717946047e-14,4.931490592847668,0.007622273978403557,0.0015550084229622911,<,66.40854878817998
7,HP:0007209,1,13,Facial paralysis,18879,15433,1,10.62846412235158,6.881219563836544e-4,6.47920176234288e-5,<,9.192306499583003
7,HP:0007313,10,11,Cerebral degeneration,18881,15424,1,0.8986000468616536,5.822570400169384e-4,6.47920176234288e-4,>,0.324899594943651
7,HP:0007360,47,0,Aplasia/Hypoplasia of the cerebellum,18892,15387,4.575393934707428e-14,0,0,0.0030452248283011534,<,65.33026642520453
7,HP:0007367,40,125,Atrophy/Degeneration affecting the central nervous system,18767,15394,4.046804688591349e-5,2.5632072568999953,0.006616557272919754,0.002591680704937152,<,29.543531415757716
7,HP:0007369,20,22,Atrophy/Degeneration affecting the cerebrum,18870,15414,1,0.8985409388598546,0.0011645140800338768,0.001295840352468576,>,0.48144181723609764
7,HP:0007400,21,17,Irregular hyperpigmentation,18875,15413,1,0.66105942912086,8.998517891170866e-4,0.0013606323700920046,>,2.3861244182413945
7,HP:0007700,18,0,Ocular anterior segment dysgenesis,18892,15416,5.521024634407585e-4,0,0,0.0011662563172217184,<,25.00390165398683
7,HP:0007957,0,7,Corneal opacity,18885,15434,1,Inf,3.705272072835062e-4,0,<,6.88489397039962
7,HP:0007970,0,9,Congenital ptosis,18883,15434,1,Inf,4.763921236502223e-4,0,<,9.077035353150011
7,HP:0008047,12,20,Abnormality of the vasculature of the eye,18872,15422,1,1.3619684520440545,0.0010586491636671606,7.775042114811456e-4,>,1.2812856137941024
7,HP:0008056,32,166,Aplasia/Hypoplasia affecting the eye,18726,15402,9.53732868625914e-15,4.266460105850177,0.008786788058437434,0.0020733445639497215,<,68.05427339355614
7,HP:0008057,32,146,Aplasia/Hypoplasia affecting the fundus,18746,15402,4.978694231372505e-11,3.7484083807484985,0.007728138894770273,0.0020733445639497215,<,53.18351857487006
7,HP:0008058,32,146,Aplasia/Hypoplasia of the optic nerve,18746,15402,4.978694231372505e-11,3.7484083807484985,0.007728138894770273,0.0020733445639497215,<,53.18351857487006
7,HP:0008065,1,3,Aplasia/Hypoplasia of the skin,18889,15433,1,2.450991303681356,1.587973745500741e-4,6.47920176234288e-5,>,0.7956155825982504
7,HP:0008069,0,86,Neoplasm of the skin,18806,15434,5.0932837560671616e-20,Inf,0.004552191403768791,0,<,89.14398890499449
7,HP:0008207,26,33,Primary adrenal insufficiency,18859,15408,1,1.036979427230774,0.0017467711200508153,0.0016845924582091487,>,-3.857309866213148e-16
7,HP:0008373,43,26,Puberty and gonadal disorders,18866,15391,1,0.49329456543161915,0.0013762439127673089,0.002786056757807438,<,9.213609985316019
7,HP:0008513,4,0,Bilateral conductive hearing impairment,18892,15430,1,0,0,2.591680704937152e-4,<,5.554686958727636
7,HP:0008609,4,0,Morphological abnormality of the middle ear,18892,15430,1,0,0,2.591680704937152e-4,<,5.554686958727636
7,HP:0008619,267,94,Bilateral sensorineural hearing impairment,18798,15167,3.0698928969489876e-26,0.28406649944036705,0.004975651069235656,0.017299468705455488,<,114.0234874977781
7,HP:0008660,8,0,Renotubular dysgenesis,18892,15426,1,0,0,5.183361409874304e-4,<,11.110365395992545
