bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
7,HP:0009763,22,32,Limb pain,25475,10345,1,0.590677855336489,0.0012545575724310974,0.002122118259863027,>,4.618470932509429
7,HP:0009794,2,0,Branchial anomaly,25507,10365,1,0,0,1.9291984180572972e-4,>,4.3131327931715715
7,HP:0009796,2,0,Branchial cyst,25507,10365,1,0,0,1.9291984180572972e-4,>,4.3131327931715715
7,HP:0009797,4,0,Cholesteatoma,25507,10363,1,0,0,3.8583968361145945e-4,<,8.626742249713148
7,HP:0009806,0,29,Nephrogenic diabetes insipidus,25478,10367,0.09473645536963998,Inf,0.001136942800015682,0,<,16.051730745603322
7,HP:0009810,6,6,Abnormality of upper limb joint,25501,10361,1,0.4063072022853446,2.3522954483083075e-4,5.787595254171891e-4,>,3.71524816430912
7,HP:0009916,0,1,Anisocoria,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0009926,3,0,Epiphora,25507,10364,1,0,0,2.8937976270859456e-4,<,6.469877931111569
7,HP:0010051,1,0,Deviation of the hallux,25507,10366,1,0,0,9.645992090286486e-5,>,2.1565068210733136
7,HP:0010280,20,5,Stomatitis,25502,10347,1.6988899531774045e-4,0.10144172807546639,1.9602462069235897e-4,0.0019291984180572971,<,27.037138278500002
7,HP:0010286,0,18,Abnormal salivary gland morphology,25489,10367,1,Inf,7.056886344924923e-4,0,<,10.01155225723882
7,HP:0010296,9,16,Ankyloglossia,25491,10358,1,0.7223883735255465,6.272787862155487e-4,8.681392881257837e-4,>,1.178010031866784
7,HP:0010301,0,67,Spinal dysraphism,25440,10367,2.081463056259946e-7,Inf,0.00262672991727761,0,<,38.6843244425497
7,HP:0010307,40,47,Stridor,25460,10327,0.7826084609933522,0.47659757839405176,0.0018426314345081742,0.0038583968361145943,<,12.383621115202597
7,HP:0010316,0,5,Ebstein anomaly of the tricuspid valve,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0010438,21,138,Abnormal ventricular septum morphology,25369,10346,0.0038523121037072547,2.679789236667496,0.005410279531109108,0.002025658338960162,<,21.61491340978829
7,HP:0010442,23,0,Polydactyly,25507,10344,3.819378748365075e-10,0,0,0.002218578180765892,<,49.62982836153173
7,HP:0010450,0,72,Esophageal stenosis,25435,10367,2.7147371878612904e-8,Inf,0.002822754537969969,0,<,42.22288810201887
7,HP:0010451,0,84,Aplasia/Hypoplasia of the spleen,25423,10367,4.953975417125401e-10,Inf,0.0032932136276316304,0,<,49.17798388196081
7,HP:0010461,36,602,Abnormality of the male genitalia,24905,10331,1.0298303183718531e-47,6.936607574417815,0.02360136433136002,0.003472557152503135,<,199.9067365771487
7,HP:0010514,0,1,Hyperpituitarism,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0010535,466,565,Sleep apnea,24942,9901,2.3418723617416402e-26,0.48129210545974177,0.022150782138236562,0.04495032314073502,<,114.47954638594832
7,HP:0010549,16,363,Weakness due to upper motor neuron dysfunction,25144,10351,2.2470226002117845e-32,9.339520726383364,0.01423138746226526,0.0015433587344458378,<,138.5513695086308
7,HP:0010562,0,26,Keloids,25481,10367,0.25671661084156183,Inf,0.0010193280276002666,0,<,14.319983388292107
7,HP:0010566,1,4,Hamartoma,25503,10366,1,1.6258619839630453,1.5681969655388718e-4,9.645992090286486e-5,>,-0
7,HP:0010604,0,12,Cyst of the eyelid,25495,10367,1,Inf,4.704590896616615e-4,0,<,6.473159250336621
7,HP:0010605,0,12,Chalazion,25495,10367,1,Inf,4.704590896616615e-4,0,<,6.473159250336621
7,HP:0010606,4,2,Hordeolum,25505,10363,1,0.20316565060756236,7.840984827694359e-5,3.8583968361145945e-4,>,4.829007524653723
7,HP:0010607,4,2,Hordeolum externum,25505,10363,1,0.20316565060756236,7.840984827694359e-5,3.8583968361145945e-4,>,4.829007524653723
7,HP:0010614,0,86,Fibroma,25421,10367,3.16093386884003e-10,Inf,0.003371623475908574,0,<,49.95853763112153
7,HP:0010628,7,14,Facial palsy,25493,10360,1,0.8128063826166827,5.488689379386051e-4,6.752194463200541e-4,>,0.7881169298554207
7,HP:0010677,8,3,Enuresis nocturna,25504,10359,1,0.15233368696101945,1.1761477241541538e-4,7.716793672229189e-4,<,9.923866386167154
7,HP:0010701,5,12,Abnormal immunoglobulin level,25495,10362,1,0.9754382358221425,4.704590896616615e-4,4.822996045143243e-4,>,-0
7,HP:0010732,4,14,Nodular changes affecting the eyelids,25493,10363,1,1.4226917132550756,5.488689379386051e-4,3.8583968361145945e-4,>,0.8460597787168944
7,HP:0010772,30,0,Anomalous pulmonary venous return,25507,10337,6.3485701927761e-14,0,0,0.0028937976270859457,<,64.74709556780275
7,HP:0010773,10,0,Partial anomalous pulmonary venous return,25507,10357,0.003952226913831315,0,0,9.645992090286486e-4,<,21.57043178551074
7,HP:0010783,7,16,Erythema,25491,10360,1,0.9289596704551311,6.272787862155487e-4,6.752194463200541e-4,>,0.34136701590100194
7,HP:0010827,7,14,Abnormality of the seventh cranial nerve,25493,10360,1,0.8128063826166827,5.488689379386051e-4,6.752194463200541e-4,>,0.7881169298554207
7,HP:0010836,0,10,Abnormal circulating copper concentration,25497,10367,1,Inf,3.9204924138471793e-4,0,>,4.553563459812714
7,HP:0010864,5,0,"Intellectual disability, severe",25507,10362,1,0,0,4.822996045143243e-4,<,10.783725763799195
7,HP:0010865,15,86,Oppositional defiant disorder,25421,10352,1,2.334696621903862,0.003371623475908574,0.0014468988135429729,<,11.52098149331079
7,HP:0010866,0,1,Abdominal wall defect,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0010882,0,62,Pulmonary valve atresia,25445,10367,8.894227431998775e-7,Inf,0.002430705296585251,0,<,36.16136634871781
7,HP:0010885,0,1,Avascular necrosis,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0010927,5,52,Abnormal blood inorganic cation concentration,25455,10362,0.3456267554963445,4.233660627420512,0.002038656055200533,4.822996045143243e-4,<,13.803369852630786
7,HP:0010929,20,127,Abnormal blood cation concentration,25380,10347,0.014810853199743155,2.5886458348485433,0.004979025365585917,0.0019291984180572971,<,19.2754789611552
7,HP:0010930,15,65,Abnormal blood monovalent inorganic cation concentration,25442,10352,1,1.763153521134902,0.0025483200690006665,0.0014468988135429729,<,5.278763078164335
7,HP:0010935,87,437,Abnormality of the upper urinary tract,25070,10280,5.525017157810902e-8,2.0596505067833903,0.017132551848512173,0.008392013118549244,<,40.98846474646458
7,HP:0010936,90,629,Abnormality of the lower urinary tract,24878,10277,5.405163332300995e-23,2.8869131824631817,0.024659897283098756,0.008681392881257837,<,101.02656398297084
7,HP:0010944,0,15,Abnormal renal pelvis morphology,25492,10367,1,Inf,5.880738620770769e-4,0,<,8.246872764177581
7,HP:0010946,0,15,Dilatation of the renal pelvis,25492,10367,1,Inf,5.880738620770769e-4,0,<,8.246872764177581
7,HP:0010948,5,0,Abnormality of the fetal cardiovascular system,25507,10362,1,0,0,4.822996045143243e-4,<,10.783725763799195
7,HP:0010953,30,289,Noncommunicating hydrocephalus,25218,10337,1.987661707226286e-14,3.9489367268095323,0.011330223076018348,0.0028937976270859457,<,66.76442938661212
7,HP:0010972,15,88,Anemia of inadequate production,25419,10352,0.9564111866964298,2.389178910690538,0.0034500333241855178,0.0014468988135429729,<,12.035220681811445
7,HP:0010978,579,1143,Abnormality of immune system physiology,24364,9788,0.012518531300658322,0.7930514881510412,0.04481122829027326,0.055850294202758756,<,19.567585752432706
7,HP:0010987,5,33,Abnormal cellular immune system morphology,25474,10362,1,2.6844738375714225,0.001293762496569569,4.822996045143243e-4,<,6.006404517542054
7,HP:0010993,33,168,Abnormality of the cerebral subcortex,25339,10334,0.044133636848129265,2.0761889225065353,0.006586427255263261,0.0031831773897945405,<,17.378720402210952
7,HP:0011004,20,189,Abnormal systemic arterial morphology,25318,10347,1.7247522077722377e-8,3.8622134194319626,0.007409730662171168,0.0019291984180572971,<,43.01089243251301
7,HP:0011006,20,19,Abnormal morphology of the musculature of the neck,25488,10347,1,0.3856686919448082,7.44893558630964e-4,0.0019291984180572971,<,9.624602020599935
7,HP:0011014,31,88,Abnormal glucose homeostasis,25419,10336,1,1.1542805218897583,0.0034500333241855178,0.0029902575479888106,>,1.0575100465875116
7,HP:0011015,31,88,Abnormal blood glucose concentration,25419,10336,1,1.1542805218897583,0.0034500333241855178,0.0029902575479888106,>,1.0575100465875116
7,HP:0011017,5,12,Abnormal cellular physiology,25495,10362,1,0.9754382358221425,4.704590896616615e-4,4.822996045143243e-4,>,-0
7,HP:0011024,813,2069,Abnormality of the gastrointestinal tract,23438,9554,1,1.0373723675363251,0.08111498804249814,0.07842191569402913,>,1.5770110980482348
7,HP:0011025,236,675,Abnormal cardiovascular system physiology,24832,10131,1,1.1668839448241473,0.026463323793468458,0.022764541333076108,<,5.366398721010273
7,HP:0011028,73,277,Abnormality of blood circulation,25230,10294,0.6924097816105684,1.5482073078546181,0.010859763986356687,0.007041574225909134,<,12.59634649272401
7,HP:0011029,69,159,Internal hemorrhage,25348,10298,1,0.9361729977785647,0.006233582938017015,0.0066557345422976755,>,0.7211158762845619
7,HP:0011030,0,10,Abnormal blood transition element cation concentration,25497,10367,1,Inf,3.9204924138471793e-4,0,>,4.553563459812714
7,HP:0011032,104,299,Abnormality of fluid regulation,25208,10263,1,1.1704941232291766,0.011722272317403066,0.010031831773897945,>,2.934577867764577
7,HP:0011036,28,9,Abnormality of renal excretion,25498,10339,5.063584433975738e-6,0.13034648900348078,3.5284431724624614e-4,0.0027008777852802163,<,33.13996704616581
7,HP:0011042,15,65,Abnormal blood potassium concentration,25442,10352,1,1.763153521134902,0.0025483200690006665,0.0014468988135429729,<,5.278763078164335
7,HP:0011061,32,24,Abnormality of dental structure,25483,10335,0.010512675962440376,0.3041897188648992,9.40918179323323e-4,0.0030867174688916756,<,19.870946158105507
7,HP:0011099,7,3,Spastic hemiparesis,25504,10360,1,0.1741201227194271,1.1761477241541538e-4,6.752194463200541e-4,<,8.290081447135833
7,HP:0011104,4,118,Abnormality of blood volume homeostasis,25389,10363,2.746435437812364e-10,12.04062052603367,0.004626181048339672,3.8583968361145945e-4,<,50.20272169369295
7,HP:0011105,1,78,Hypervolemia,25429,10366,1.1303302335921211e-7,31.79511018295302,0.0030579840828007998,9.645992090286486e-5,<,39.74497789434584
7,HP:0011106,3,40,Hypovolemia,25467,10364,0.6077550631206439,5.4261240553311385,0.0015681969655388717,2.8937976270859456e-4,<,12.822884928363743
7,HP:0011107,20,5,Recurrent aphthous stomatitis,25502,10347,1.6988899531774045e-4,0.10144172807546639,1.9602462069235897e-4,0.0019291984180572971,<,27.037138278500002
7,HP:0011109,44,37,Chronic sinusitis,25470,10323,0.0017240496163809112,0.34083248359465473,0.0014505821931234562,0.004244236519726054,<,23.011600229792332
7,HP:0011121,164,161,Abnormality of skin morphology,25346,10203,2.294630404625135e-13,0.3951953854999132,0.0063119927862939585,0.01581942702806984,<,62.514948295327116
7,HP:0011122,149,275,Abnormality of skin physiology,25232,10218,1,0.7474110199039845,0.010781354138079742,0.014372528214526864,<,9.192236475205329
7,HP:0011123,145,274,Inflammatory abnormality of the skin,25233,10222,1,0.7654987357728817,0.01074214921394127,0.013986688530915404,<,7.869203682846929
7,HP:0011138,0,8,Abnormality of skin adnexa morphology,25499,10367,1,Inf,3.1363939310777436e-4,0,>,3.755732284462848
7,HP:0011141,0,1,Age-related cataract,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0011171,210,54,Simple febrile seizure,25453,10157,1.4593651839204344e-62,0.10262191264398371,0.002117065903477477,0.02025658338960162,<,259.3011433463648
7,HP:0011172,86,33,Complex febrile seizure,25474,10281,1.4254282924594118e-19,0.1548868220504922,0.001293762496569569,0.008295553197646377,<,87.34201777229248
7,HP:0011276,26,58,Vascular skin abnormality,25449,10341,1,0.9064631118424611,0.002273885600031364,0.0025079579434744864,>,0.576025328983859
7,HP:0011277,85,342,Abnormality of the urinary system physiology,25165,10282,0.02550317094635484,1.6439378766683521,0.013408084055357353,0.008199093276743513,<,18.33142254283085
7,HP:0011280,1,0,Abnormality of urine calcium concentration,25507,10366,1,0,0,9.645992090286486e-5,>,2.1565068210733136
7,HP:0011297,25,4,Abnormal digit morphology,25503,10342,2.061494639537437e-7,0.06487545731530885,1.5681969655388718e-4,0.0024114980225716214,<,38.7010704312598
7,HP:0011328,0,5,Abnormality of fontanelles,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0011329,0,5,Abnormality of cranial sutures,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0011337,0,2,Abnormality of mouth size,25505,10367,1,Inf,7.840984827694359e-5,0,>,-0
7,HP:0011354,103,70,Generalized abnormality of skin,25437,10264,7.742603714410409e-14,0.274266958867487,0.0027443446896930255,0.009935371852995081,<,64.40225114439612
7,HP:0011355,30,79,Localized skin lesion,25428,10337,1,1.0705010335593876,0.0030971890069392714,0.0028937976270859457,>,0.3183135914123118
7,HP:0011362,0,6,Abnormal hair quantity,25501,10367,1,Inf,2.3522954483083075e-4,0,>,2.8737450494814323
7,HP:0011368,1,9,Epidermal thickening,25498,10366,1,3.6590409062543703,3.5284431724624614e-4,9.645992090286486e-5,>,2.096237234753131
7,HP:0011389,214,264,Functional abnormality of the inner ear,25243,10153,1.4036900702160314e-10,0.4961781226645832,0.010350099972556552,0.02064242307321308,<,51.36871435987211
7,HP:0011400,198,309,Abnormal CNS myelination,25198,10169,7.231975659367057e-4,0.6298130190563547,0.012114321558787784,0.019099064338767242,<,24.520771447600836
7,HP:0011442,811,1463,Abnormal central motor function,24044,9556,5.524146197209274e-10,0.716961894510697,0.057356804014584234,0.0782289958522234,<,48.98873861580427
7,HP:0011443,95,431,Abnormality of coordination,25076,10272,8.901549272825325e-6,1.858420019514003,0.016897322303681343,0.009163692485772161,<,32.15993687011713
7,HP:0011446,177,363,Abnormality of higher mental function,25144,10190,1,0.8311653193538978,0.01423138746226526,0.01707340599980708,<,5.212957528293016
7,HP:0011450,0,26,Unusual CNS infection,25481,10367,0.25671661084156183,Inf,0.0010193280276002666,0,<,14.319983388292107
7,HP:0011452,6,7,Functional abnormality of the middle ear,25500,10361,1,0.4740312281081928,2.7443446896930257e-4,5.787595254171891e-4,>,2.6457710977149755
7,HP:0011458,452,1758,Abdominal symptom,23749,9915,1.2615914768592791e-17,1.6237622581359898,0.06892225663543342,0.04359988424809492,<,79.55412428548195
7,HP:0011495,0,56,Abnormal corneal epithelium morphology,25451,10367,6.596147317250057e-6,Inf,0.0021954757517544206,0,<,32.68063788450253
7,HP:0011514,0,11,Abnormality of binocular vision,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0011545,18,125,Abnormal connection of the cardiac segments,25382,10349,0.004497651307266414,2.8312208638716365,0.004900615517308974,0.0017362785762515675,<,21.345856140523665
7,HP:0011563,18,125,Abnormal ventriculoarterial connection,25382,10349,0.004497651307266414,2.8312208638716365,0.004900615517308974,0.0017362785762515675,<,21.345856140523665
7,HP:0011570,80,3,Congenital mitral stenosis,25504,10287,1.9639924364547784e-36,0.015113512696255259,1.1761477241541538e-4,0.0077167936722291885,<,154.7852400269084
7,HP:0011581,0,246,Double outlet left ventricle,25261,10367,3.929624641614688e-34,Inf,0.009644411338064061,0,<,145.58039499675886
7,HP:0011587,17,3,Abnormal branching pattern of the aortic arch,25504,10350,2.9040769805134504e-4,0.07159980861088355,1.1761477241541538e-4,0.0016398186553487025,<,26.105766773285815
7,HP:0011590,0,3,Double aortic arch,25504,10367,1,Inf,1.1761477241541538e-4,0,>,1.0019870733639928
7,HP:0011603,24,256,Congenital malformation of the great arteries,25251,10343,7.399669598262109e-14,4.369280898883654,0.01003646057944878,0.0023150381016687565,<,64.48094995652937
7,HP:0011626,10,0,Scimitar anomaly,25507,10357,0.003952226913831315,0,0,9.645992090286486e-4,<,21.57043178551074
7,HP:0011675,35,226,Arrhythmia,25281,10332,3.6741614824430484e-6,2.6388016678140445,0.008860312855294625,0.00337609723160027,<,33.69716631069968
7,HP:0011702,12,1,Abnormal electrophysiology of sinoatrial node origin,25506,10355,0.0031425744036656838,0.03383438007036462,3.9204924138471795e-5,0.0011575190508343782,<,21.96865699528231
7,HP:0011703,12,1,Sinus tachycardia,25506,10355,0.0031425744036656838,0.03383438007036462,3.9204924138471795e-5,0.0011575190508343782,<,21.96865699528231
7,HP:0011706,0,4,Second degree atrioventricular block,25503,10367,1,Inf,1.5681969655388718e-4,0,>,0.9329260633961951
7,HP:0011710,0,1,Bundle branch block,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0011712,0,1,Right bundle branch block,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0011718,30,0,Abnormality of the pulmonary veins,25507,10337,6.3485701927761e-14,0,0,0.0028937976270859457,<,64.74709556780275
7,HP:0011726,5,0,Persistent fetal circulation,25507,10362,1,0,0,4.822996045143243e-4,<,10.783725763799195
7,HP:0011729,6,127,Abnormality of joint mobility,25380,10361,8.53899736021991e-10,8.64078297068828,0.004979025365585917,5.787595254171891e-4,<,48.23217175347858
7,HP:0011733,0,35,Abnormality of adrenal physiology,25472,10367,0.013016380832157096,Inf,0.0013721723448465127,0,<,19.499838284004785
7,HP:0011747,0,337,Abnormality of the anterior pituitary,25170,10367,1.3241932834427304e-47,Inf,0.013212059434664993,0,<,199.46999374775626
7,HP:0011767,2,69,Abnormality of the parathyroid physiology,25438,10365,1.969781013798136e-5,14.056959232728344,0.002705139765554554,1.9291984180572972e-4,<,30.780127482335942
7,HP:0011792,1,90,Neoplasm by histology,25417,10366,2.3902768776885247e-9,36.7039733868086,0.0035284431724624614,9.645992090286486e-5,<,46.44400642923799
7,HP:0011793,81,708,Neoplasm by anatomical site,24799,10286,1.6245291465457783e-34,3.62572524491937,0.02775708629003803,0.007813253593132053,<,147.11488924002538
7,HP:0011799,50,33,Abnormality of facial soft tissue,25474,10317,2.976601200208529e-6,0.26728991953506653,0.001293762496569569,0.004822996045143243,<,34.06291666053212
7,HP:0011804,283,441,Abnormal muscle physiology,25066,10084,2.687442006851168e-6,0.6269114251743655,0.01728937154506606,0.027298157615510757,<,34.24044286567169
7,HP:0011805,41,378,Abnormal skeletal muscle morphology,25129,10326,1.6501587097397651e-18,3.788688070259769,0.014819461324342337,0.00395485675701746,<,83.08769640666092
7,HP:0011815,0,208,Cephalocele,25299,10367,1.7679804443953785e-28,Inf,0.008154624220802133,0,<,122.96788944275073
7,HP:0011821,84,69,Abnormality of facial skeleton,25438,10283,1.8474902481106823e-8,0.33206420139169107,0.002705139765554554,0.008102633355840648,<,42.8914706519861
7,HP:0011830,20,37,Abnormal oral mucosa morphology,25470,10347,1,0.7515458593251931,0.0014505821931234562,0.0019291984180572971,>,2.0480214800989205
7,HP:0011842,784,547,Abnormality of skeletal morphology,24960,9583,3.6210348856293754e-116,0.26788491569942907,0.02144509350374407,0.07562457798784605,<,473.72246843506804
7,HP:0011843,28,170,Abnormality of musculoskeletal physiology,25337,10339,0.001244722671850441,2.4774058694331504,0.006664837103540205,0.0027008777852802163,<,23.577508870566966
7,HP:0011844,28,6,Abnormal appendicular skeleton morphology,25501,10339,1.45187243510391e-7,0.08689454470662086,2.3522954483083075e-4,0.0027008777852802163,<,39.310085431007174
7,HP:0011848,18,29,Abdominal colic,25478,10349,1,0.6544314795232705,0.001136942800015682,0.0017362785762515675,>,2.8279348795187818
7,HP:0011849,0,20,Abnormal bone ossification,25487,10367,1,Inf,7.840984827694359e-4,0,<,10.838530578961413
7,HP:0011854,5,0,Hemoperitoneum,25507,10362,1,0,0,4.822996045143243e-4,<,10.783725763799195
7,HP:0011856,6,151,Pica,25356,10361,6.199424578071686e-13,10.283359741610651,0.0059199435449092406,5.787595254171891e-4,<,60.78839374761935
7,HP:0011873,73,137,Abnormal platelet count,25370,10294,1,0.7614780054752394,0.005371074606970635,0.007041574225909134,>,4.70436583902837
7,HP:0011885,0,4,Hemorrhage of the eye,25503,10367,1,Inf,1.5681969655388718e-4,0,>,0.9329260633961951
7,HP:0011893,5,33,Abnormal leukocyte count,25474,10362,1,2.6844738375714225,0.001293762496569569,4.822996045143243e-4,<,6.006404517542054
7,HP:0011947,64,73,Respiratory tract infection,25434,10303,0.01064285755291852,0.46205461625931593,0.0028619594621084408,0.006173434937783351,<,19.849566272798448
7,HP:0011967,0,10,Decreased circulating copper concentration,25497,10367,1,Inf,3.9204924138471793e-4,0,>,4.553563459812714
7,HP:0011968,110,685,Feeding difficulties,24822,10257,4.113171764919138e-21,2.5731909065562197,0.026855373034853178,0.010610591299315134,<,93.5010918870439
7,HP:0011994,36,756,Abnormal atrial septum morphology,24751,10331,1.6076965088595827e-67,8.765186998226238,0.029638922648684674,0.003472557152503135,<,279.1329829959211
7,HP:0012020,17,0,Right aortic arch,25507,10350,6.610619686037269e-7,0,0,0.0016398186553487025,<,36.67683058031148
7,HP:0012085,12,0,Pyuria,25507,10355,3.2958128846150795e-4,0,0,0.0011575190508343782,<,25.885949081728967
7,HP:0012090,0,7,Abnormal pancreas morphology,25500,10367,1,Inf,2.7443446896930257e-4,0,>,2.7612463012297455
7,HP:0012091,0,37,Abnormality of pancreas physiology,25470,10367,0.004416083512889042,Inf,0.0014505821931234562,0,<,21.37765015956849
7,HP:0012092,0,4,Abnormality of exocrine pancreas physiology,25503,10367,1,Inf,1.5681969655388718e-4,0,>,0.9329260633961951
7,HP:0012115,0,8,Hepatitis,25499,10367,1,Inf,3.1363939310777436e-4,0,>,3.755732284462848
7,HP:0012121,0,8,Panuveitis,25499,10367,1,Inf,3.1363939310777436e-4,0,>,3.755732284462848
7,HP:0012167,0,1,Hair-pulling,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0012179,21,19,Craniofacial dystonia,25488,10346,1,0.3672691714964052,7.44893558630964e-4,0.002025658338960162,<,10.483062210680902
7,HP:0012210,0,162,Abnormal renal morphology,25345,10367,1.7195493675285017e-21,Inf,0.00635119771043243,0,<,95.01614067568175
7,HP:0012211,48,274,Abnormal renal physiology,25233,10319,4.4789403546680685e-6,2.3343697443784555,0.01074214921394127,0.004630076203337513,<,33.35309815445444
7,HP:0012227,5,5,Urethral stricture,25502,10362,1,0.4063304797758729,1.9602462069235897e-4,4.822996045143243e-4,>,3.1301142523656034
7,HP:0012243,36,602,Abnormal reproductive system morphology,24905,10331,1.0298303183718531e-47,6.936607574417815,0.02360136433136002,0.003472557152503135,<,199.9067365771487
7,HP:0012252,339,359,Abnormal respiratory system morphology,25148,10028,2.027590195216668e-25,0.4222933415132309,0.014074567765711374,0.03269991318607119,<,110.72987854088268
7,HP:0012303,17,3,Abnormal aortic arch morphology,25504,10350,2.9040769805134504e-4,0.07159980861088355,1.1761477241541538e-4,0.0016398186553487025,<,26.105766773285815
7,HP:0012316,0,86,Fibrous tissue neoplasm,25421,10367,3.16093386884003e-10,Inf,0.003371623475908574,0,<,49.95853763112153
7,HP:0012337,347,647,Abnormal homeostasis,24860,10020,0.031400904447463844,0.7515170683627949,0.02536558591759125,0.033471592553294106,<,17.970030641318395
7,HP:0012372,347,902,Abnormal eye morphology,24605,10020,1,1.0585723425023033,0.03536284157290156,0.033471592553294106,>,1.6311112061911504
7,HP:0012373,531,1556,Abnormal eye physiology,23951,9836,0.2997573575055766,1.2033762822132221,0.061002861959462105,0.05122021799942124,<,14.050719864252343
7,HP:0012377,7,4,Hemianopia,25503,10360,1,0.23214131273240718,1.5681969655388718e-4,6.752194463200541e-4,<,7.028945760144044
7,HP:0012384,204,82,Rhinitis,25425,10163,4.388747528625728e-47,0.16070072961991413,0.003214803779354687,0.019677823864184433,<,197.38843687900567
7,HP:0012387,64,73,Bronchitis,25434,10303,0.01064285755291852,0.46205461625931593,0.0028619594621084408,0.006173434937783351,<,19.849566272798448
7,HP:0012388,34,49,Acute bronchitis,25458,10333,1,0.5849604943987958,0.0019210412827851179,0.003279637310697405,<,6.746377141808094
7,HP:0012390,0,4,Anal fissure,25503,10367,1,Inf,1.5681969655388718e-4,0,>,0.9329260633961951
7,HP:0012393,107,72,Allergy,25435,10260,1.268501648357506e-14,0.2714184269250113,0.002822754537969969,0.01032121153660654,<,67.54463512705428
7,HP:0012395,19,0,Seasonal allergy,25507,10348,5.50738096153053e-8,0,0,0.0018327384971544324,<,40.99401879494459
7,HP:0012415,90,320,Abnormal blood gas level,25187,10277,1,1.4508054476688281,0.012545575724310974,0.008681392881257837,<,11.029325506442506
7,HP:0012418,88,320,Hypoxemia,25187,10279,0.9318595095995743,1.4840589482826612,0.012545575724310974,0.008488473039452108,<,12.08039750453321
7,HP:0012424,0,1,Chorioretinitis,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0012443,332,1104,Abnormality of brain morphology,24403,10035,5.628782264435638e-4,1.3674692293098907,0.04328223624887286,0.032024693739751135,<,24.956141473171474
7,HP:0012444,96,75,Brain atrophy,25432,10271,1.1096967395366579e-10,0.31555773566736967,0.0029403693103853845,0.009260152406675026,<,51.77698203062069
7,HP:0012447,198,309,Abnormal myelination,25198,10169,7.231975659367057e-4,0.6298130190563547,0.012114321558787784,0.019099064338767242,<,24.520771447600836
7,HP:0012503,0,346,Abnormality of the pituitary gland,25161,10367,3.558455677908794e-49,Inf,0.01356490375191124,0,<,205.75275302717617
7,HP:0012531,217,250,Pain,25257,10150,6.976791045141974e-13,0.4629841880471462,0.009801231034617948,0.020931802835921675,<,60.5831764064416
7,HP:0012547,60,183,Abnormal involuntary eye movements,25324,10307,1,1.2413417820911148,0.007174501117340338,0.005787595254171891,>,3.2297877415889986
7,HP:0012575,0,11,Abnormal nephron morphology,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0012581,0,5,Simple renal cyst,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0012587,0,3,Macroscopic hematuria,25504,10367,1,Inf,1.1761477241541538e-4,0,>,1.0019870733639928
7,HP:0012590,28,9,Abnormal urine output,25498,10339,5.063584433975738e-6,0.13034648900348078,3.5284431724624614e-4,0.0027008777852802163,<,33.13996704616581
7,HP:0012591,1,0,Abnormal urinary electrolyte concentration,25507,10366,1,0,0,9.645992090286486e-5,>,2.1565068210733136
7,HP:0012614,18,12,Abnormal urine cytology,25495,10349,0.40244975083474943,0.2706555953941359,4.704590896616615e-4,0.0017362785762515675,<,13.538952619279973
7,HP:0012620,0,1,Cloacal abnormality,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0012621,0,1,Persistent cloaca,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0012622,0,140,Chronic kidney disease,25367,10367,3.0074847770377258e-18,Inf,0.005488689379386051,0,<,82.04498551965698
7,HP:0012638,2723,5483,Abnormal nervous system physiology,20024,7644,4.452753594440067e-19,0.7686466030065938,0.21496059905124085,0.262660364618501,<,85.36328461907594
7,HP:0012639,673,2604,Abnormal nervous system morphology,22903,9694,4.153127720791186e-27,1.6376873358548836,0.10208962245658054,0.06491752676762805,<,117.48429812211754
7,HP:0012646,15,18,Retractile testis,25489,10352,1,0.48735820876740477,7.056886344924923e-4,0.0014468988135429729,>,5.1271205557294754
7,HP:0012647,458,746,Abnormal inflammatory response,24761,9909,3.749888845432641e-9,0.6518394844227733,0.029246873407299957,0.044178643773512105,<,45.66172569258864
7,HP:0012649,458,746,Increased inflammatory response,24761,9909,3.749888845432641e-9,0.6518394844227733,0.029246873407299957,0.044178643773512105,<,45.66172569258864
